tweet_ID,tweet_text,retweet_count,favorite_count,followers_count,original_tweet_screen_name,retweet_screen_name,original_tweet_created_at,retweet_created_at,retweet_id,original_tweet_id,original_tweet_coordinates,retweet_coordinates,original_tweet_user_id,retweet_user_id,search_string,is_retweet,timestamp,type,source,in_reply_to_status_id,in_reply_to_screen_name,in_reply_to_user_id,quoted_id,quoted_screen_name,quoted_user_id,quoted_created_at,quoted_coordinates,place_name,place_fullname,place_country,place_cc,place_bb,media_url,media_expanded_url,lang,virality
277,"RT @KeithBarrett: Wow. So the latest school shooters were connected to transexualism, illegal immigration &amp; anti-trump liberalism. Then the…",3935,3693,469821,Wolfpacktimes2,KeithBarrett,2019-05-11 07:53:58,2019-05-11 02:54:58,1.1270443994714522e+18,1127119642886070272,,,16636188,4298461.0,,True,1557561238,quote,Twitter for iPhone,,,,1.1269611310237327e+18,JackPosobiec,592730371.0,2019-05-10 21:24:06,,,,,,,,,en,3935.0078604404657
278,"RT @krassenstein: If Donald Trump Jr. Does not appear for his Congressional subpoena, Senator Blumenthal says he’s prepared to send him to prison.  LOCK HIM UP! LOCK HIM UP! LOCK HIM UP! LOCK HIM UP! LOCK HIM UP!",298,1327,693418,patrona1,krassenstein,2019-05-11 07:53:58,2019-05-11 05:57:00,1.1270902064174776e+18,1127119642512674817,,,30532708,133938408.0,,True,1557561238,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,298.00191370861444
279,RT @rgoodlaw: Former FBI General Counsel—Jim Baker—confirms Andy McCabe’s account of opening counterintelligence investigation on Pres. Tru…,292,876,56841,RobenaMaclaren,rgoodlaw,2019-05-11 07:53:57,2019-05-10 15:31:47,1.1268724681053757e+18,1127119641132724225,,,795787631678222336,1171109054.0,,True,1557561237,quote,Twitter for Android,,,,1.1268642048692716e+18,charlie_savage,16172747.0,2019-05-10 14:58:57,,,,,,,,,en,292.0154114107774
280,"RT @angelamrobledo: .@IvanDuque calla ante presiones de EE.UU a magistrados que deciden sobre la JEP y glifosato.  @mluciaramirez le dice “presidente"" a Trump, desde el extranjero señala a la @CConstitucional por su postura del glifosato y respalda declaraciones xenófobas.  ¿Para quién gobiernan?",1647,3700,285852,RosaAngelinaUr1,angelamrobledo,2019-05-11 07:53:57,2019-05-10 13:47:40,1.1268462663217971e+18,1127119640092708864,,,911066232778084352,165748292.0,,True,1557561237,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1647.0129437611072
281,@truethattoo @realDonaldTrump Gee! If only that MEANT something! If only it were RELEVANT!  Trump would be in jail already!  Hold On! Keep Fapping! Your solo sexual fantasies will eventually bring the President DOWN! https://t.co/GYlR2oUetZ,0,0,2012,TerrificTom777,,2019-05-11 07:53:57,,,1127119639547236353,,,1525123428,,,False,1557561237,reply,Twitter for iPhone,1.1268493689700557e+18,truethattoo,8.170402983458324e+17,,,,,,,,,,,http://pbs.twimg.com/media/D6RVVciUYAA2zct.jpg,https://twitter.com/TerrificTom777/status/1127119639547236353/photo/1,en,0.0
282,"RT @WhiteHouse: ""We are successfully imposing the most powerful maximum pressure campaign ever witnessed,” President @realDonaldTrump said in a statement. “Tehran can expect further actions unless it fundamentally alters its conduct.""   Get the facts: https://t.co/UfVZVOg4vr https://t.co/USFu88qw3n",855,2596,18489472,Seounghakang,WhiteHouse,2019-05-11 07:53:57,2019-05-09 12:27:02,1.1264635884351365e+18,1127119639333326849,,,969756142787207170,8.222156738121196e+17,,True,1557561237,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,855.0001404042257
283,"RT @funder: BREAKING: Congress subpoenaed Steve Mnuchin &amp; IRS Chief Chuck Rettig for Trump’s personal &amp; business tax returns. Chairman Neal gave a deadline of next Friday for them to turn them over. If they don’t, they’ll be held in contempt. I think they should be held in contempt NOW.",2519,8362,468489,Leila_Price,funder,2019-05-11 07:53:57,2019-05-11 00:33:06,1.1270086960038543e+18,1127119638687436800,,,1463877786,14247236.0,,True,1557561237,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,2519.017848871585
284,@secularcitizen2 @realDonaldTrump Tragically Britain is headed for economic/societal collapse. @theresa_may has awarded Trump the honour of a State Visit with the Queen so she can ingratiate herself to him and compromise NHS in trade deal with US. She is no match to Trump. Britain will become the 51st state.,0,0,458,appieclappie,,2019-05-11 07:53:57,,,1127119637634846720,,,1205548357,,,False,1557561237,reply,Twitter for iPhone,1.1269956466977219e+18,secularcitizen2,9.925750918074204e+17,,,,,,,,,,,,,en,0.0
285,"RT @BernieSanders: As the son of an immigrant, I am appalled that Donald Trump laughed about shooting immigrants. The rise of domestic terr…",5189,5892,145084,BarbaraGlassman,BernieSanders,2019-05-11 07:53:56,2019-05-11 00:40:32,1.127010564201431e+18,1127119635864793089,,,58509560,216776631.0,,True,1557561236,quote,Twitter Web Client,,,,1.1262943334293545e+18,JordanUhl,68752979.0,2019-05-09 01:14:29,,,,,,,,,en,5189.040610956412
286,Trump picks ex-Boeing exec Patrick Shanahan to be secretary of Defense. #svpol #eupol #svfm #föpol  https://t.co/4Mp3vjTI9A,0,0,50,LaurentiusBoman,,2019-05-11 07:53:56,,,1127119634879131650,,,225345113,,,False,1557561236,Tweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,0.0
287,RT @ReutersBiz: WATCH: Trump says China 'broke the deal' on trade https://t.co/Lda9W952ki via @ReutersTV https://t.co/eSzSYWpi6c,6,5,2020942,OverseasMedia,ReutersBiz,2019-05-11 07:53:56,2019-05-09 19:00:00,1.1265624815041823e+18,1127119634472157184,,,1089907689059041280,15110357.0,,True,1557561236,retweet,Twitter Web Client,,,,,,,,,,,,,,http://pbs.twimg.com/amplify_video_thumb/1126549227520368646/img/m__xKNumPfC6N9Aq.jpg,https://twitter.com/ReutersBiz/status/1126562481504182276/video/1,en,6.0000024740937645
288,"RT @ChrisMurphyCT: I know we’ve become numb to the corruption of this Administration, but this story should be the total focus of the political class today. The President is openly asking a foreign government to investigate his political rival. This is next level.  https://t.co/pboUJuCPoj",14414,28653,767287,lavenderlady77,ChrisMurphyCT,2019-05-11 07:53:55,2019-05-10 12:22:34,1.1268248500755866e+18,1127119632232517632,,,2966667943,150078976.0,,True,1557561235,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,14414.037343262691
289,@Charles26472653 @bull6189 @jimsciutto Most Chinese barriers are non tariff trade barriers. This approach is guaranteed to fail because China will not let itself be seen as submitting to Trump. You’re not paying more for fairer trade markets; you’re just paying more taxes.,0,0,486,RichSeviora,,2019-05-11 07:53:55,,,1127119631984934913,,,1735284619,,,False,1557561235,reply,Twitter for iPhone,1.1269411006341816e+18,Charles26472653,1.0967824834572984e+18,,,,,,,,,,,,,en,0.0
290,"RT @AmbJohnBolton: Today, @VPOTUS and I had a dynamic meeting with @USCIRF to discuss the release of their 2019 Annual Report.  Supporting…",698,2733,7408725,mitsuya_niwa,AmbJohnBolton,2019-05-11 07:53:55,2019-05-11 00:54:05,1.1270139758441144e+18,1127119631594868736,,,104010758,118756393.0,,True,1557561235,quote,Twitter Web Client,,,,1.1269180861819494e+18,VP,8.189109705673441e+17,2019-05-10 18:33:03,,,,,,,,,en,698.0003688893838
291,RT @TheRickWilson: To be clear:  We're borrowing billions from China to subsidize farmers who are losing billions in a trade war that that'…,2043,2070,109439,cailleach,TheRickWilson,2019-05-11 07:53:55,2019-05-10 12:27:10,1.1268260102326682e+18,1127119631129415680,,,8031032,19084896.0,,True,1557561235,quote,Twitter for iPhone,,,,1.0217686353444741e+18,AaronBlake,136300373.0,2018-07-24 14:46:40,,,,,,,,,en,2043.0189146465154
292,"@sa_moped @PrisonPlanet Whether you believe there was conspiracy between trump team &amp; Rus or not, there was an investigation. CNN reporting on that is normal. Just as the reporting on Benghazi and Hill’s emails, though she was cleared, was normal.",0,0,9,RhettLerbut,,2019-05-11 07:53:54,,,1127119627698327552,,,969652625766412288,,,False,1557561234,reply,Twitter Web App,1.1258822878020157e+18,sa_moped,2702086990.0,,,,,,,,,,,,,en,0.0
293,@amandacarpenter @RobbinSimmons7 Trump knew the entire thing was a hoax from the start.   He was right....again.   It’s time to investigate those who attempted this coup.   And that’s exactly what it was.   Let’s start with Samantha Power and why she unmasked 300 Americans....just to start.,0,0,449,mozartfx,,2019-05-11 07:53:54,,,1127119627300102144,,,15168310,,,False,1557561234,reply,Twitter for iPhone,1.1269810311674962e+18,amandacarpenter,14844867.0,,,,,,,,,,,,,en,0.0
294,RT @tonyschwartz: Trump doesn’t want Robert Mueller or Don McGahn to testify before Congress. He doesn’t want his taxes released. He doesn’t want Deutsche Bank or Capital One to release anything about his transactions. Why? Because they will all reveal he is a stone cold felon.,11347,32785,239613,sandnseaOR,tonyschwartz,2019-05-11 07:53:54,2019-05-05 23:37:57,1.1251828789528986e+18,1127119627241136129,,,17293680,17579312.0,,True,1557561234,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,11347.136824796651
295,RT @djlavoie: @brianbeutler I am increasingly frustrated by the lack of any clear rules for what a “Trump scandal” does or even could look…,14,42,5416,dylanllyr,djlavoie,2019-05-11 07:53:53,2019-05-11 02:38:08,1.1270401605988311e+18,1127119624271745025,,,15290277,18142405.0,,True,1557561233,quote,Twitter for Android,,,,1.1263185527750369e+18,djlavoie,18142405.0,2019-05-09 02:50:43,,,,,,,,,en,14.007754800590842
296,RT @seanhannity: https://t.co/rZiLdfUKue,619,1593,4080657,Gway2500,seanhannity,2019-05-11 07:53:53,2019-05-10 23:45:02,1.1269966006378537e+18,1127119623609114624,,,531581044,41634520.0,,True,1557561233,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,und,619.0003903783141
297,"@FAZ_Politik @FraukeSte Trump spielt die Rolle des Familienoberhauptes, wie lange wird der Präsident vom Zeugnis der Kinder abhänge",0,0,23,Teterwak2,,2019-05-11 07:53:53,,,1127119622749196289,,,1086667077618933763,,,False,1557561233,reply,Twitter for Android,1.1271077438805524e+18,FAZ_Politik,24274741.0,,,,,,,,,,,,,de,0.0
298,RT @AdamSchiff: The Trump Administration's stonewalling is unprecedented.  So too must be Congress' response.  One option we may consider:…,41,132,267903,MountainLibs,AdamSchiff,2019-05-11 07:53:53,2019-05-11 01:28:03,1.127022523432833e+18,1127119622149246976,,,122437712,133028836.0,,True,1557561233,quote,Twitter for iPhone,,,,1.1268233743349555e+18,axios,8.00707492346925e+17,2019-05-10 12:16:42,,,,,,,,,en,41.000492715647084
299,AP FACT CHECK: Trump sugar-coats a trade war with China https://t.co/xMt1jW1rET,0,0,8681,TomPaulauskas,,2019-05-11 07:53:53,,,1127119621625192448,,,2974593159,,,False,1557561233,Tweet,Twitter Web Client,,,,,,,,,,,,,,,,en,0.0
300,RT @RealMuckmaker: My Pillow Founder Who Said 'Chosen by God' Trump Delivered a 'Stronger Than Ever' Economy Lays Off 150 Workers https://t.co/e2gTzZ8Onc,672,915,141561,juhee1981,RealMuckmaker,2019-05-11 07:53:52,2019-05-10 22:45:05,1.1269815122749112e+18,1127119620140191747,,,890722599105318912,7.325152839029432e+17,,True,1557561232,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,672.0064636446479
301,RT @tumisole: Julius is Donald Trump of Mzansi?   Ya neh!   Call it what you want but Trevor perpetuates the Afriforum fear-mongering that…,4548,8610,7894654,cece_ledwaba,tumisole,2019-05-11 07:53:52,2019-05-11 04:53:54,1.1270743260947128e+18,1127119619829972993,,,252036343,171977969.0,,True,1557561232,quote,Twitter for iPad,,,,1.1268569977674588e+18,TheDailyShow,158414847.0,2019-05-10 14:30:18,,,,,,,,,en,4548.001090611444
302,"RT @RealOmarNavarro: Maxine Waters is doing everything she can to impeach President Trump, yet she isn't doing anything to fix the problems in her district in Los Angeles.  This is why I'm running against her in 2020!  And you can help me defeat her by donating at https://t.co/5vspGIGKQl https://t.co/aTdS7bNvVD",4261,8659,196045,dhoyt62,RealOmarNavarro,2019-05-11 07:53:52,2019-05-07 00:15:01,1.1255545945270313e+18,1127119619599126528,,,1942878822,248113252.0,,True,1557561232,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,4261.044168430717
303,"RT @SpyTalker: Fmr FBI Counsel and DOJ official James Baker worries that Trump influence on Justice Dept becoming “normalized,” calls for officials to “speak out,” even at risk to careers. “Think of the long-term interests of yourself and the country.” @maddow",1150,3355,32742,TeacherofSong,SpyTalker,2019-05-11 07:53:52,2019-05-11 01:38:52,1.1270252475621622e+18,1127119618210811904,,,202502247,28366439.0,,True,1557561232,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1150.1024677783887
304,Beware the Time Bomb in the Trump Economy - Vanity Fair https://t.co/kjadMBlLDw,0,0,1565,CrisisDigest,,2019-05-11 07:53:52,,,1127119617648992256,,,300146770,,,False,1557561232,Tweet,Google,,,,,,,,,,,,,,,,en,0.0
305,RT @psychdr100: There is no credible evidence that Iran is moving against the ring of bases around their nation. NONE! Wagging the Dog? Trump and FOX News are Prepping America for a Contrived War with Iran https://t.co/hgYfidAcEV,91,138,165071,mrw_babel_on,psychdr100,2019-05-11 07:53:52,2019-05-11 04:00:25,1.1270608682004193e+18,1127119617493733376,,,781606239813922821,8.45392971381928e+17,,True,1557561232,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,91.00083600390136
306,"@alejoseSW @metaplexmovies i reckon a lot of cruel leaders were also loved by a lot of people. true of basically every tyrant, almost all of which wouldve at least claimed to have a moral mission. trump’s an example really, petty cruelty is his entire thing, can’t trust him with nukes. his base adore him",0,1,2408,friend2pudding,,2019-05-11 07:53:52,,,1127119617170788353,,,19132250,,,False,1557561232,reply,Twitter for iPhone,1.1271037276289475e+18,alejoseSW,141966534.0,,,,,,,,,,,,,en,0.0004152823920265781
307,"RT @MarshallCohen: The former top FBI lawyer, James Baker, says he ""became sick of all the BS"" and stepped up today to debunk some of the conspiracies Trump is peddling. Many of the top FBI officials with key roles in the Russia investigation have now publicly rebuked Trump. https://t.co/KUiBVLpxE0",1830,3503,45910,dsbona,MarshallCohen,2019-05-11 07:53:52,2019-05-11 00:24:25,1.1270065112161239e+18,1127119616583450625,,,518015821,49031364.0,,True,1557561232,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1830.076301459377
308,RT @usminority: When you’re so miserable every second of your life that this is where your mind goes after president Trump announces a huge…,241,2209,116350,roy_pargas,usminority,2019-05-11 07:53:51,2019-05-10 01:48:41,1.1266653276836905e+18,1127119613249105920,,,76694990,52338305.0,,True,1557561231,quote,Twitter for iPad,,,,1.1266171501590528e+18,itsJeffTiedrich,1.0095778033046569e+18,2019-05-09 22:37:14,,,,,,,,,en,241.01898581865063
309,"RT @mehdirhasan: I just did a 90-minute Q&amp;A here in Switzerland on Trump and the media. An elderly, well-heeled Trump voter in the audience, with a German accent, insisted I say something nice about Trump. I asked her to go first. She said he’s brought ‘jobs back to the negroes.’ #economicanxiety",3486,10706,645017,johnlangdon26,mehdirhasan,2019-05-11 07:53:51,2019-05-10 14:18:40,1.1268540689099858e+18,1127119613031059456,,,865330988,130557513.0,,True,1557561231,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,3486.0165980121456
310,This is Donald Trump's America - CNN Politics https://t.co/L6ECQ9TRuY,0,0,16133,AustinMSlingers,,2019-05-11 07:53:50,,,1127119611835686912,,,102758473,,,False,1557561230,Tweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,0.0
311,RT @kimguilfoyle: Nolte: Trump's Job Approval Booms to Highest Mark Since Inauguration https://t.co/QtySKQ9OrP via @BreitbartNews,1550,5576,1506394,BarbieKayB,kimguilfoyle,2019-05-11 07:53:50,2019-05-09 17:59:58,1.1265473724090163e+18,1127119610719932417,,,137527606,25101996.0,,True,1557561230,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1550.003701554839
312,"RT @BobGragson: #TulsiGabbard on #FoxAndFriends (May 9) talking about the #economy, #immigration, foreign policy, &amp; national security. Affirms #Tulsi would be great in a general #election against #Trump.  #news  #business #China #Democrats #America #USA #Twitter https://t.co/x33CVaCRsL",1,1,2056,CatchlightAnne,BobGragson,2019-05-11 07:53:50,2019-05-11 00:02:45,1.1270010585410724e+18,1127119608975187968,,,3835006695,1.0781115651763937e+18,,True,1557561230,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1.0004863813229572
313,"RT @SpillerOfTea: The USA is such a fucking shithole.  I just read that healthcare is the single biggest cause of bankruptcy there, and - guns, bibles, abortion laws and Trump aside - I just can’t get my head around a country that would render someone destitute for the privilege of not dying.",9,29,24790,HiFranc,SpillerOfTea,2019-05-11 07:53:50,2019-05-11 07:51:03,1.127118910942253e+18,1127119607863681024,,,144496636,9.80052164893651e+17,,True,1557561230,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,9.001169826542961
314,@IFM4real @Chant_ella And that makes him worse than Trump right?,0,0,2284,Gao_Phala,,2019-05-11 07:53:49,,,1127119604797661184,,,2721102921,,,False,1557561229,reply,Twitter Web Client,1.1271193143337042e+18,IFM4real,272887953.0,,,,,,,,,,,,,en,0.0
315,"RT @AnandWrites: ""Do you feel you have anything to atone for in supporting the most dangerous president in American history?"" is a question that should be asked of any Trump adviser who shows up anywhere forevermore.  https://t.co/hc4Y9yHxEu https://t.co/kNI8iMThUW",303,1356,490843,batmaam,AnandWrites,2019-05-11 07:53:49,2019-05-10 17:32:03,1.1269027363589898e+18,1127119604151607296,,,15075693,24889586.0,,True,1557561229,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,303.00276259414926
316,"I, Donald Trump, am actually racist",0,0,2,LornaM_Morand,,2019-05-11 07:53:48,,,1127119603329654784,,,720426925219405825,,,False,1557561228,Tweet,"Cheap Bots, Done Quick!",,,,,,,,,,,,,,,,en,0.0
317,RT @jasonschreier: Bethesda's continued disdain for the press is pretty gross. From blacklisting outlets it doesn't like (they haven't resp…,524,3298,96182,ThomasHartDuff,jasonschreier,2019-05-11 07:53:48,2019-05-10 20:12:53,1.1269432099036119e+18,1127119602264068096,,,2923809920,126819958.0,,True,1557561228,quote,Twitter for iPhone,,,,1.126926930966655e+18,RAGEgame,28889701.0,2019-05-10 19:08:12,,,,,,,,,en,524.0342891601339
318,"RT @RBReich: MyPillow CEO Mike Lindell praised Trump and the GOP’s tax cuts, even visited the White House to tout the “economic boom.”   This week he laid off 150 employees at their manufacturing plant in Minnesota.   https://t.co/ilfHDvzGRw",442,800,673026,SONOMO,RBReich,2019-05-11 07:53:48,2019-05-11 05:52:53,1.1270891710911816e+18,1127119600452116482,,,25254874,148529707.0,,True,1557561228,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,442.0011886613593
319,RT @EricLiptonNYT: I went to Montana in 2017 as Cloud Peak attempted to take Trump rollback of environmental rules and turn a profit by exporting more coal. Now Cloud Peak has declared bankruptcy. Here is the piece from 2017.  https://t.co/2ChkLbvKIN,34,86,146402,vodblu,EricLiptonNYT,2019-05-11 07:53:47,2019-05-11 04:24:25,1.12706690892109e+18,1127119599143608321,,,493826941,375662595.0,,True,1557561227,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,34.000587423669074
320,"@sarahcwestwood Putin's Groupies Trump, Pompeo and Bolton acting like pre-pubesant tweens who just got the latest issue of Russian TigerBeat and their carefully pulling the staple out of Putin's bellybutton and pinning his centerfold on their bedroom wall next to Guaido, Balsonero and the Beib https://t.co/ReeasNxZgw",0,0,10,PeacePandaPop,,2019-05-11 07:53:47,,,1127119598686429185,,,3189790320,,,False,1557561227,reply,Twitter for Android,1.1268243347634831e+18,sarahcwestwood,370491805.0,,,,,,,,,,,http://pbs.twimg.com/tweet_video_thumb/D6RVLjiUIAEqd9e.jpg,https://twitter.com/PeacePandaPop/status/1127119598686429185/photo/1,en,0.0
321,"RT @mikercarpenter: If anyone needs to be investigated, it’s Rudy Giuliani. Rudy was “a lobbyist for Kharkiv and Ukraine” but failed to register under FARA. His clients, Pavel Fuks and Gennadiy Kernes, have reported ties to organized crime. How is he different than Manafort? https://t.co/O0ZdUkmoex",4543,9433,19995,Sacredbreeze3,mikercarpenter,2019-05-11 07:53:47,2019-05-10 16:37:56,1.1268891154110751e+18,1127119596736008192,,,769239688993312768,8.22995966504616e+17,,True,1557561227,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,4543.4717679419855
322,@TheRickWilson It’s Trump who has committed treason.,0,0,90,george_gz29,,2019-05-11 07:53:47,,,1127119595863793664,,,742137243909902336,,,False,1557561227,reply,Twitter for iPhone,1.1269162789822546e+18,TheRickWilson,19084896.0,,,,,,,,,,,,,en,0.0
323,"Trump &amp; Epstein sittin' in Palm Beach A - B - U - S - I - N - G first came rapes then came threats but karma is here &amp; it never forgets  It's finally gonna come out, Dotard. All the sick violent pedo criminality. You can't silence ALL your victims #RapeyDon There's too damn many. https://t.co/mb8yX33xJZ",99,144,76343,AndersonToone,,2019-05-11 07:53:46,,,1127119594685026304,,,35844524,,,False,1557561226,quote,Twitter Web Client,,,,1.127022771962241e+18,RoArquette,3148736402.0,2019-05-11 01:29:02,,,,,,,,,en,99.0018862240153
324,RT @AOC: If you don’t understand this man’s sign - or don’t approach it with a desire to - then you do not understand this political moment.  The same folks who said Trump was impossible in 2016 are the same ones lecturing on what’s “electable” in 2020.   Don’t buy it. Vote your values.,3206,25357,4124431,CommonS43412003,AOC,2019-05-11 07:53:46,2019-05-10 23:23:52,1.1269912734397645e+18,1127119593808572416,,,1043647393927970816,138203134.0,,True,1557561226,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,3206.0061479995666
325,"RT @politico: Trump told POLITICO on Friday that it would be “appropriate” for him to speak to Attorney General Bill Barr about launching an investigation into his potential 2020 rival, Joe Biden  https://t.co/f3FGEBoRA4",1261,1212,3812243,stiller00,politico,2019-05-11 07:53:46,2019-05-11 00:17:04,1.1270046591457444e+18,1127119593003212800,,,3244668748,9300262.0,,True,1557561226,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,1261.0003179230705
326,"RT @mikercarpenter: If anyone needs to be investigated, it’s Rudy Giuliani. Rudy was “a lobbyist for Kharkiv and Ukraine” but failed to register under FARA. His clients, Pavel Fuks and Gennadiy Kernes, have reported ties to organized crime. How is he different than Manafort? https://t.co/O0ZdUkmoex",4543,9433,19995,nomorel91718459,mikercarpenter,2019-05-11 07:53:46,2019-05-10 16:37:56,1.1268891154110751e+18,1127119592529096705,,,999677686896349184,8.22995966504616e+17,,True,1557561226,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,4543.4717679419855
327,RT @TrueFactsStated: Remember you don’t know anyone as dumb as Donald Trump https://t.co/rIV08h4fZg,554,1679,217829,bobmcw53,TrueFactsStated,2019-05-11 07:53:45,2019-05-10 15:57:00,1.1268788146074829e+18,1127119590763520001,,,2538205970,2889924959.0,,True,1557561225,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,554.0077078809525
328,"RT @michaelpfreeman: This statement, ironically, coming on a day when Trump said farmers can get their income from the government since his…",5959,18516,871498,nymoonburn1,michaelpfreeman,2019-05-11 07:53:45,2019-05-10 23:02:51,1.12698598495923e+18,1127119589958201345,,,726901937652813825,18111042.0,,True,1557561225,quote,Twitter for Android,,,,1.1269241956975165e+18,senatemajldr,1249982359.0,2019-05-10 18:57:20,,,,,,,,,en,5959.021246176124
329,"RT @charliekirk11: Facts:  There are 3,142 counties in the US  @realDonaldTrump won 2,626  Trump counties covered 84% of the United States  Had Hillary not won 88 of the 100 largest counties, she would have lost by 11,500,000 votes  THIS Is why Democrats want to abolish the Electoral College!",5711,11682,1074317,rhowardbrowne,charliekirk11,2019-05-11 07:53:45,2019-05-11 01:29:47,1.1270229616118292e+18,1127119589937176576,,,19989052,292929271.0,,True,1557561225,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,5711.010873885455
330,@TIME TIME should be more concerned about issues on its own doorstep. Can the world endure another term of Trump presidency and a right wing agenda which is waging an economic war with nations it doesn't like?,0,0,7,Caesium_star,,2019-05-11 07:53:45,,,1127119588259397632,,,941444713,,,False,1557561225,reply,Twitter Web App,1.1267739302350889e+18,TIME,14293310.0,,,,,,,,,,,,,en,0.0
331,"RT @johncatsjr: Trump Economy vs Obama Economy  Manufacturing jobs created: Trump: 470,000 Obama: -206,000  Under Obama, unemployment declined off recession highs BUT labor participation fell 3%   Under Trump, participation has increased &amp; unemployment has decreased!  Get Americans back to work!",2196,6459,7634,rogercornwell64,johncatsjr,2019-05-11 07:53:45,2019-05-10 21:24:20,1.1269611907503964e+18,1127119587437420545,,,129687228,421983899.0,,True,1557561225,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,2196.8460833115014
332,#Farage wants voters to ‘trust’ him. Laughable. Problem is too many people do believe in him - a bit like the #Trump syndrome. Both untrustworthy but they know how to con the ever ready gullible ones.  https://t.co/kSnwtBW8UZ,0,0,1379,Gwynoro,,2019-05-11 07:53:44,,,1127119586384592896,,,2912847930,,,False,1557561224,Tweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,0.0
333,@politico Is he f+++ing kidding? I'll bet Trump can't even spell appropriate.,0,0,165,Jimk997,,2019-05-11 07:53:44,,,1127119585126301696,,,1639812259,,,False,1557561224,reply,Twitter Web Client,1.1270046591457444e+18,politico,9300262.0,,,,,,,,,,,,,en,0.0
334,@Comey Says anyone who won’t be homeless when trump destroys us more.,0,0,1549,gerryljaworski,,2019-05-11 07:53:44,,,1127119582626447363,,,2991070780,,,False,1557561224,reply,Twitter for iPad,1.1269444779465523e+18,Comey,2334193741.0,,,,,,,,,,,,,en,0.0
335,RT @dbongino: Almost HALF of Trump 2020 Donations Come from Women   https://t.co/F1lTKRS1oA,1471,4607,1032772,caringdoc35,dbongino,2019-05-11 07:53:43,2019-05-10 21:00:21,1.1269551546647183e+18,1127119579757432833,,,219919223,232901331.0,,True,1557561223,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1471.004460810324
336,RT @360WiseMedia: President Trump and Democrats Just Announced a Stunning $2 Trillion Deal That Could Radically Change Things for Millions of U.S. Businesses https://t.co/lWlLdjlSFb via @Iam360Wise #Marketing #Entrepreneurship https://t.co/5ifFRsSR4g,1,2,4919,JanKutschera,360WiseMedia,2019-05-11 07:53:42,2019-05-02 07:39:19,1.1238544659106079e+18,1127119576632889345,,,8553412,433801252.0,,True,1557561222,retweet,Cloohawk,,,,,,,,,,,,,,,,en,1.0004065867046148
337,RT @SaysHummingbird: Trump allies warn: ‘If you touch Don Jr our base will come after you’  Hey Trump allies... BRING IT ON! ✊  https://t.co/yFg0jLibCp,1873,4929,232710,GIRsdoomsong,SaysHummingbird,2019-05-11 07:53:42,2019-05-10 21:29:03,1.1269623761447649e+18,1127119575798050816,,,124535856,8.106190937495593e+17,,True,1557561222,retweet,Twitter Web Client,,,,,,,,,,,,,,,,en,1873.0211808688925
338,"Trump: ""I'm gonna build a faster bullet train that can go 1000 mph, because its gonna be fired that bullet train out of a really, really big gun, bigger than any bullet train gun in the world by your favorite President."" https://t.co/sabHB6fOpY",155,363,8493766,StarbucksVente,,2019-05-11 07:53:42,,,1127119575223418882,,,1126671872563695617,,,False,1557561222,quote,Twitter for Android,,,,1.1271025563904696e+18,cnni,2097571.0,2019-05-11 06:46:04,,,,,,,,,en,155.00004273722635
339,@saharris1210 @walterowensgrpa @AOC Actually trump believes in hard work. He just doesn't believe in paying people for hard work!,0,0,0,Denni58886171,,2019-05-11 07:53:41,,,1127119573524865031,,,1126219003293249536,,,False,1557561221,reply,Twitter for Android,1.1270799028034232e+18,saharris1210,2879159646.0,,,,,,,,,,,,,en,
